classes,Cell ID,Nuclear volume (fL),Cellular volume (fL),Nuclear surface area (µm2),Cellular surface area (µm2),Radial proximity (unitless),Apical proximity (unitless)
Lamin B1,AICS-13_186_1,241.3847537,2222.834887,253.5684782,1116.85646,0.9972646,-1
Lamin B1,AICS-13_187_1,589.3638175,986.7966549,417.0542165,752.3386376,-0.7080762,0.1054785
Lamin B1,AICS-13_187_2,405.5277468,804.6611954,296.9631422,587.1564871,-0.4285721,-0.112757
Lamin B1,AICS-13_187_3,466.3416033,953.0565287,334.0330021,722.5528523,-0.0976349,-0.09061215
Lamin B1,AICS-13_187_4,674.2583286,1423.717684,452.8597455,1050.727879,-0.800824,-0.02139749
Lamin B1,AICS-13_187_5,468.1102389,883.6715917,336.0404582,744.1116684,-0.6272907,0.07666387
Lamin B1,AICS-13_188_2,554.4672756,1171.108897,378.6165193,909.1769806,-0.5190943,0.05540309
Lamin B1,AICS-13_189_3,682.3192257,1428.887542,448.9304939,1039.628451,-0.7003918,0.01894593
Lamin B1,AICS-13_189_5,369.4407771,827.0072266,284.2872902,664.130559,0.01261143,-0.2899853
Lamin B1,AICS-13_189_6,720.6510021,1430.009946,481.7913411,1053.155974,-0.6929549,-0.2948713
Lamin B1,AICS-13_190_1,434.6081983,1013.054092,325.0049612,705.823457,-0.5009942,-0.1293978
Lamin B1,AICS-13_190_3,513.2784724,1061.929658,334.6388186,771.2109079,-0.6217077,-0.1335946
Lamin B1,AICS-13_190_4,694.7676996,1584.051308,465.5581674,1099.339115,-0.7128969,-0.1330402
Lamin B1,AICS-13_190_5,365.5633836,1007.06794,268.4861977,648.3951815,-0.4225228,-0.1964881
Lamin B1,AICS-13_191_1,753.6088472,1509.462501,446.3941687,954.717459,-0.7520289,-0.1763346
Lamin B1,AICS-13_191_2,713.950594,1478.341316,418.3242162,925.3192451,-0.6358991,-0.07486182
Lamin B1,AICS-13_191_3,913.5683366,1929.105321,507.1903893,1027.274456,-0.7472002,-0.01384686
Lamin B1,AICS-13_191_4,466.001481,979.4840268,314.4964437,663.0900369,-0.7016449,-0.1147291
Lamin B1,AICS-13_192_2,598.3770568,1351.543745,370.0945676,886.3312637,-0.6370852,-0.1914638
Lamin B1,AICS-13_193_1,583.9898861,1221.208903,378.7549826,836.3272058,-0.5230933,-0.3792719
Lamin B1,AICS-13_193_2,660.7214634,1266.445161,417.1549935,819.5761855,-0.7581361,-0.1295764
Lamin B1,AICS-13_194_2,642.6609725,1635.545815,404.4007244,1035.969198,-0.4934479,-0.1031052
Lamin B1,AICS-13_194_4,520.1489416,1062.167743,345.8311498,740.6260453,-0.6771757,-0.1270042
Lamin B1,AICS-13_195_1,463.5526009,913.6363611,316.0444198,650.3730343,-0.4805036,-0.1135463
Lamin B1,AICS-13_196_1,620.2809291,1145.395655,413.1951938,871.4178482,-0.7347026,0.03023341
Lamin B1,AICS-13_196_2,371.6175594,643.2051681,295.4361613,554.66694,-0.6868557,-0.206747
Lamin B1,AICS-13_196_4,546.2703297,983.9396281,391.774841,765.6829767,-0.8372762,-0.2871821
Lamin B1,AICS-13_197_1,661.6738057,1438.47899,410.6867923,1052.712975,-0.7116835,-0.0827449
Lamin B1,AICS-13_197_3,580.5546515,1350.285293,365.5480571,895.2407868,-0.4727861,-0.1869321
Lamin B1,AICS-13_197_4,505.4556609,1208.794441,344.3698839,949.8280968,-0.3933746,-0.3909283
Lamin B1,AICS-13_198_1,336.2108342,862.0738295,255.7206962,689.1727938,-0.4075429,0.05517229
Lamin B1,AICS-13_198_2,666.7416271,1423.207501,439.9572504,1072.969144,-0.6402054,-0.13016
Lamin B1,AICS-13_198_3,288.0495251,932.002962,222.8394836,587.1171211,-0.187687,-0.2409423
Lamin B1,AICS-13_198_4,257.2344501,1765.166401,278.1966876,887.5123487,0.9994622,-1
Lamin B1,AICS-13_199_4,456.5120705,1083.83353,353.5880364,931.062902,-0.5708514,-0.1562134
Lamin B1,AICS-13_200_1,615.9953889,1233.215218,374.6005574,802.7194543,-0.7455002,-0.2442397
Lamin B1,AICS-13_201_1,551.1680899,1228.759616,344.2058064,814.4525169,-0.709509,-0.3161775
Lamin B1,AICS-13_201_3,515.4212425,917.3436935,335.512009,632.1232716,-0.6166801,0.01511969
Lamin B1,AICS-13_202_3,915.6430823,1925.193915,501.5442551,1175.696558,-0.8031993,0.07532386
Lamin B1,AICS-13_202_4,695.4479441,1399.194871,449.0563601,885.7367846,-0.6517403,-0.1623569
Lamin B1,AICS-13_202_5,543.1071928,1021.319062,355.8102733,761.3116711,-0.732343,0.06142117
Lamin B1,AICS-13_202_6,351.4823228,1218.862059,260.0237674,674.5281169,-0.01610869,-0.1445698
Lamin B1,AICS-13_203_1,515.8974136,1064.208477,354.2295447,747.092357,-0.6135703,-0.04500806
Lamin B1,AICS-13_203_2,620.9951858,1351.271647,371.4633497,888.5846785,-0.6528773,-0.2057011
Lamin B1,AICS-13_203_4,222.8140794,1056.385665,195.7179892,572.7969251,0.04450068,-0.00115305
Lamin B1,AICS-13_203_5,210.8417766,1074.446156,190.7715201,595.3263493,0.01986537,0.0456001
Lamin B1,AICS-13_204_3,639.7359212,1410.04477,390.6270334,878.3623256,-0.8140733,-0.2189246
Lamin B1,AICS-13_204_4,969.960604,2086.820004,546.9866859,1211.944771,-0.852235,-0.1322713
Lamin B1,AICS-13_205_4,149.6197734,1237.942917,159.2873281,667.5664235,0.0495619,-0.02303226
Lamin B1,AICS-13_206_1,637.9672856,1483.817284,393.2173162,930.2636147,-0.6900641,0.04237963
Lamin B1,AICS-13_207_1,645.4839871,1325.082235,410.1298946,882.6662366,-0.6426392,-0.2585582
Lamin B1,AICS-13_207_3,384.5081923,833.911708,316.7804065,662.2507538,-0.6010181,-0.1271695
Lamin B1,AICS-13_208_2,445.9002566,713.6784962,327.0931438,565.3718676,-0.5613161,-0.005615221
Lamin B1,AICS-13_208_3,960.7773036,2189.570932,507.2890667,1171.456577,-0.8037217,0.09097133
Lamin B1,AICS-13_208_5,631.6410119,1357.42786,391.4528796,883.5910752,-0.6696997,0.0148176
Lamin B1,AICS-13_209_1,502.292524,1042.984849,340.9893418,748.8964745,-0.5048122,-0.1648108
Lamin B1,AICS-13_209_2,430.2546336,992.0345374,317.6549616,714.3113965,-0.3058618,-0.335671
Lamin B1,AICS-13_209_3,422.0916998,982.0349436,318.9286354,760.4273533,-0.5586182,-0.1495298
Lamin B1,AICS-13_210_2,449.2674668,837.857126,343.3139303,689.9602188,-0.444719,-0.3246211
Lamin B1,AICS-13_210_3,653.2727864,1221.276927,446.957155,908.8756995,-0.8205956,0.02384455
Lamin B1,AICS-13_211_3,505.319612,942.7168126,378.3338189,804.1498573,-0.6740301,-0.2834592
Lamin B1,AICS-13_212_3,420.2210275,996.830261,328.7206917,733.4529303,-0.3672419,-0.1570622
Lamin B1,AICS-13_213_1,370.0529971,841.2243362,263.813296,546.8611346,-0.6995268,0.05640996
Lamin B1,AICS-13_214_2,414.370925,932.1049987,313.8983954,709.3696513,-0.4478413,-0.4380412
Lamin B1,AICS-13_214_3,381.4130799,697.9988609,289.8729582,538.8633281,-0.6635257,0.1404913
Lamin B1,AICS-13_215_1,424.8126778,909.7929798,331.4864943,749.235442,-0.7016715,-0.2006967
Lamin B1,AICS-13_216_1,258.4588902,2641.559377,280.4298421,1286.450437,0.9683346,-0.5230063
Lamin B1,AICS-13_216_4,520.1489416,1045.943912,375.2625361,767.8524108,-0.7419777,0.06812893
Lamin B1,AICS-13_217_1,957.7842278,2131.069907,552.0043287,1128.898257,-0.6710625,-0.1139019
Lamin B1,AICS-13_217_2,557.9025103,1375.284277,355.7662884,847.5307694,-0.4894476,-0.04392461
Lamin B1,AICS-13_217_4,894.6915523,2314.32777,505.4970214,1260.489872,-0.6472799,0.07452033
Lamin B1,AICS-13_218_1,535.0122835,1089.275486,362.1839962,777.2174247,-0.5202824,-0.1619362
Lamin B1,AICS-13_219_1,507.1222598,1092.336586,367.4439236,852.5555506,-0.6925157,0.1857734
Lamin B1,AICS-13_220_1,444.9479144,1263.282024,315.085464,846.5194306,-0.136205,-0.01951702
Lamin B1,AICS-13_220_2,872.7196556,1973.321212,510.2128583,1113.153957,-0.6010563,0.06118198
Lamin B1,AICS-13_221_1,729.9703515,1795.369256,447.403303,1265.554964,-0.6239365,0.1229439
Lamin B1,AICS-13_222_4,288.185574,935.9143678,235.4967549,678.4799384,0.1700426,0.197034
Lamin B1,AICS-13_223_3,587.3570963,1591.87412,352.1836675,918.2788197,-0.3344797,0.0143844
Lamin B1,AICS-13_223_5,858.4005093,2255.928781,465.7890096,1143.075266,-0.4391488,0.2403497
Lamin B1,AICS-13_224_2,509.57114,1379.671854,335.7674156,887.0329233,-0.3077974,-0.124289
Lamin B1,AICS-13_224_4,717.2157675,1519.870242,424.6610924,874.1491138,-0.7629759,0.08121026
Lamin B1,AICS-13_225_1,406.480089,812.5520314,298.726739,575.44337,-0.4625953,-0.07503493
Lamin B1,AICS-13_225_4,392.2289672,857.7882893,286.6026408,660.6563783,-0.3103445,-0.1406299
Lamin B1,AICS-13_226_1,485.1503631,1103.526608,339.6701084,866.5159939,-0.5585566,-0.03170743
Lamin B1,AICS-13_227_3,609.4650419,1276.07062,408.063442,934.6333457,-0.6376263,0.08090317
Lamin B1,AICS-13_227_4,693.7473329,1264.064305,483.5958785,977.5623361,-0.6355556,0.08564084
Lamin B1,AICS-13_228_1,830.8165956,1784.315283,485.0798193,1193.515184,-0.578105,0.01048576
Lamin B1,AICS-13_228_3,629.2941684,1260.186911,399.8958893,839.5087134,-0.5340973,0.1691609
Lamin B1,AICS-13_229_3,567.5279697,1382.188759,365.9486455,903.5304265,-0.4557943,-0.09780265
Lamin B1,AICS-13_230_3,651.3340896,1479.361683,398.8259739,1004.126513,-0.4928687,-0.05703086
Lamin B1,AICS-13_231_2,717.3858286,2149.844655,423.6430352,1329.017155,-0.4651402,-0.1317054
Lamin B1,AICS-13_231_3,542.4609606,1272.975508,351.1066137,886.605566,-0.3013382,-0.1519522
Lamin B1,AICS-13_232_4,456.9202172,1090.669987,338.079407,818.9716287,-0.5523425,-0.06340732
Lamin B1,AICS-13_233_4,283.934046,2277.93469,294.3513393,1102.899901,1,0.04024916
Lamin B1,AICS-13_234_3,313.5927053,1023.73393,236.9652641,644.806367,0.1026507,-0.03174793
Lamin B1,AICS-13_234_5,340.9385334,917.6498035,265.1976145,713.2291989,-0.06837368,-0.1890812
Lamin B1,AICS-13_234_6,269.7169363,1019.890549,221.6601832,718.8593767,0.06257448,-0.02603537
Lamin B1,AICS-13_235_4,242.9833283,1289.097302,205.7384733,693.2596144,-0.1615162,0.02386324
Lamin B1,AICS-13_236_1,599.5674847,1221.276927,416.3660988,893.7597853,-0.6621753,0.02945121
Lamin B1,AICS-13_237_2,641.6406058,1225.630492,421.762915,885.0835189,-0.6369088,0.07003926
Lamin B1,AICS-13_238_1,427.4996435,1412.323589,290.3802022,906.6157762,-0.08786485,-0.06806308
Lamin B1,AICS-13_238_2,388.6576836,1229.133751,277.3180385,882.7493776,-0.3066108,-0.1394342
Lamin B1,AICS-13_238_3,416.1395606,1084.547787,288.2340729,760.9699742,-0.7530851,0.1626718
Lamin B1,AICS-13_238_5,471.1373268,1121.383025,332.7243713,791.71587,-0.3676765,0.2178765
Lamin B1,AICS-13_239_2,776.4650617,1621.668828,485.4267649,1143.3629,-0.6956908,0.01383942
Lamin B1,AICS-13_239_3,656.6740088,1322.599342,451.6179844,1092.287877,-0.5520356,-0.08122218
Lamin B1,AICS-13_240_4,640.2461046,1575.956399,394.0092552,857.6182282,-0.2111005,-0.2323655
Lamin B1,AICS-13_240_5,496.7825437,1118.832108,331.0632311,699.6842506,-0.6520104,0.05581408
Lamin B1,AICS-13_240_8,773.9481571,2030.631809,467.0914468,1277.444546,-0.5883038,-0.01781369
Lamin B1,AICS-13_241_2,468.0082022,1002.850425,327.9330567,774.1795242,-0.6226325,-0.2272495
Lamin B1,AICS-13_242_1,529.7063766,1078.663672,353.2281787,713.5880069,-0.4788877,-0.0291815
Lamin B1,AICS-13_243_1,630.3825596,1408.786318,379.7602328,865.6413339,-0.6675187,0.06749304
Lamin B1,AICS-13_243_5,298.7293634,1144.205228,236.0105074,712.4312763,-0.2092441,-0.1460122
Lamin B1,AICS-13_243_6,249.0375041,1179.679977,199.336092,696.0539706,-0.08066998,-0.05333239
Sec61-beta,AICS-10_186_2,487.4631944,1240.051675,323.1572786,787.5282724,0.6500779,0.01398845
Sec61-beta,AICS-10_186_3,512.2240934,1238.657174,339.5423526,827.4940003,0.267279,-0.3903642
Sec61-beta,AICS-10_186_5,493.2792847,1342.360445,325.6125623,809.3106874,0.4178953,-0.166017
Sec61-beta,AICS-10_186_7,532.8695134,1493.85089,378.2838504,1119.475611,0.5809854,0.04028735
Sec61-beta,AICS-10_187_1,247.9831252,2182.19028,289.9415075,1044.900661,0.9657256,-0.255094
Sec61-beta,AICS-10_187_2,440.9344719,1109.104612,324.9339974,776.0928168,0.1488175,0.2579427
Sec61-beta,AICS-10_187_3,449.4375279,1045.705827,313.1541156,703.9459613,0.396907,-0.08080953
Sec61-beta,AICS-10_187_4,386.9910847,1062.507866,314.7069205,644.6242336,0.4212643,-0.1886732
Sec61-beta,AICS-10_188_1,539.3998604,1492.048242,350.921856,923.1450872,0.5113841,-0.2243342
Sec61-beta,AICS-10_188_5,558.4467059,1488.306898,380.384735,1156.235057,0.02898144,-0.00298323
Sec61-beta,AICS-10_189_2,441.0024964,1233.181206,342.9295082,1005.376147,0.6782708,-0.4919558
Sec61-beta,AICS-10_190_3,228.1539986,1109.784857,208.2253548,616.1860253,0.7110196,-0.8089446
Sec61-beta,AICS-10_190_4,274.070501,907.9223075,229.6135849,797.5879125,0.5085067,-0.3222185
Sec61-beta,AICS-10_190_6,530.4206333,1345.489569,350.3075364,858.3035115,0.5591502,-0.4940371
Sec61-beta,AICS-10_191_2,784.0157754,1844.21081,480.7716042,1293.857544,0.5271974,0.3665171
Sec61-beta,AICS-10_191_3,830.1023389,1740.6776,486.0176748,1128.059499,0.3973524,-0.4318701
Sec61-beta,AICS-10_191_4,689.053646,1797.069867,432.5941287,1213.977106,0.6881711,-0.1814708
Sec61-beta,AICS-10_192_1,839.523725,1760.812836,507.2294403,1108.404842,0.3888357,-0.130142
Sec61-beta,AICS-10_192_2,386.6169502,1297.192211,287.6565999,817.7122316,0.6962243,-0.3844631
Sec61-beta,AICS-10_192_3,398.0790697,823.6740286,312.7692735,726.8431164,0.5000976,0.4855719
Sec61-beta,AICS-10_193_1,516.1354992,1125.600541,362.2616784,769.8538832,0.3216706,-0.2148553
Sec61-beta,AICS-10_193_2,622.3216625,1483.273089,421.6646575,1152.15359,0.5253093,-0.1589032
Sec61-beta,AICS-10_193_3,623.4100537,1301.647812,419.4296135,943.2212223,0.3383807,-0.09165787
Sec61-beta,AICS-10_193_4,573.1739988,1340.999956,379.8727671,975.752025,0.6397793,0.07837383
Sec61-beta,AICS-10_194_1,410.3234703,1043.903179,313.3922011,813.5355515,0.5029671,0.0278379
Sec61-beta,AICS-10_194_2,810.0011146,1748.432387,505.319402,1163.969689,0.1144371,-0.07861988
Sec61-beta,AICS-10_194_4,276.4173444,2373.032868,252.3925371,1124.041018,0.976356,-0.7627988
Sec61-beta,AICS-10_194_5,401.6503532,951.9001131,295.0798728,708.3684952,0.3643506,-0.09942589
Sec61-beta,AICS-10_195_1,417.6360985,1028.257556,299.5059758,729.8950837,0.5898362,0.09681766
Sec61-beta,AICS-10_195_3,348.0811004,1205.767353,249.2003219,728.81782,0.5161393,-0.07593285
Sec61-beta,AICS-10_195_5,491.9868202,1138.015003,348.9318259,838.9967455,0.2540356,-0.3248583
Sec61-beta,AICS-10_195_7,408.9289692,1046.998291,297.8200613,747.3474487,0.60928,-0.0905258
Sec61-beta,AICS-10_196_3,465.2532121,1254.642919,322.1488791,805.4899809,0.6672697,-0.03276394
Sec61-beta,AICS-10_196_6,373.8963784,1187.944948,306.0027305,870.2849472,0.5147113,0.1424156
Sec61-beta,AICS-10_196_8,332.8776363,970.6068363,278.8778769,721.0073956,0.5641157,-0.1862062
Sec61-beta,AICS-10_197_2,528.8900832,979.0078556,360.6565954,707.4303247,0.06902875,-0.1603492
Sec61-beta,AICS-10_198_2,542.0868261,1295.661661,355.5481483,880.2925193,0.2918309,-0.1096296
Sec61-beta,AICS-10_198_3,443.4513765,989.4155962,332.7646821,823.9572539,0.5024575,-0.07109329
Sec61-beta,AICS-10_198_4,307.0963705,878.1956237,252.1465783,633.8338556,0.4919133,-0.384818
Sec61-beta,AICS-10_199_1,770.3768736,1621.022596,456.8126168,1067.609069,0.3193219,-0.2484318
Sec61-beta,AICS-10_200_1,542.9371317,1101.485874,414.1934106,858.3506457,0.4783224,-0.1893427
Sec61-beta,AICS-10_200_2,395.1880307,895.9500046,349.4129309,828.1114691,0.4057957,0.04551807
Sec61-beta,AICS-10_200_4,420.2550397,817.4157794,327.2528123,715.1219162,0.3089197,-0.09743616
Sec61-beta,AICS-10_201_1,627.1854106,1336.884477,436.1537599,984.8213215,0.5061265,-0.217004
Sec61-beta,AICS-10_201_2,393.7935295,903.4326939,307.1526376,723.4304517,0.4666211,-0.1459462
Sec61-beta,AICS-10_202_1,678.8499788,1510.040709,485.6186611,1139.860901,0.597873,0.0266206
Sec61-beta,AICS-10_202_3,660.5514023,1295.355551,483.6007074,943.6105783,0.1279931,0.2361284
Sec61-beta,AICS-10_203_2,563.2764417,1107.914185,375.5588833,905.4343763,0.1762898,-0.184959
Sec61-beta,AICS-10_204_2,477.1234783,1050.229453,395.3033993,990.7967654,0.5121995,-0.08760806
Sec61-beta,AICS-10_204_3,389.0318181,762.1799276,321.891268,686.1006711,0.5091192,-0.04235348
Sec61-beta,AICS-10_205_1,495.4220548,925.9827984,429.890052,942.3701819,0.5302505,-0.2397789
Sec61-beta,AICS-10_205_2,335.7346631,739.9359331,321.9242305,749.3374787,0.7865273,-0.431336
Sec61-beta,AICS-10_206_1,607.0161617,1285.492006,416.7007623,966.6722308,0.25262,-0.2060032
Sec61-beta,AICS-10_207_1,598.3430446,1218.760023,435.9819142,1066.847993,0.4081746,-0.07848614
Sec61-beta,AICS-10_207_2,459.3010729,1025.128431,325.5810695,764.6172604,0.7145653,-0.2651013
Sec61-beta,AICS-10_208_1,454.7094227,913.0241411,337.7540864,759.6175684,0.5491419,-0.1269718
Sec61-beta,AICS-10_208_2,699.1552765,1550.073097,489.6019754,1266.370628,0.5830559,-0.1150639
Sec61-beta,AICS-10_208_3,514.5369247,1025.094419,382.7871108,856.5189195,0.4450523,0.01481831
Sec61-beta,AICS-10_209_1,118.0564295,963.9404404,141.1080044,582.1987856,0.8940641,-0.08839509
Sec61-beta,AICS-10_209_2,706.365868,1681.054171,426.8397643,1107.287898,0.5272402,0.01717961
Sec61-beta,AICS-10_209_3,329.8845606,1034.685866,252.2076744,740.4733053,0.7393769,-0.7907889
Sec61-beta,AICS-10_209_4,109.6894224,1339.741503,134.2616796,750.6301532,0.8202717,-0.02312556
Sec61-beta,AICS-10_210_4,654.4632142,1640.885735,440.7600018,1170.999932,0.5154177,-0.1428673
Sec61-beta,AICS-10_210_6,486.6809132,1223.589758,364.7233656,988.5125926,0.370935,-0.1378999
Sec61-beta,AICS-10_211_2,561.3037327,1302.430094,378.8969102,1014.565221,0.4627066,0.1827955
Sec61-beta,AICS-10_211_4,254.6495211,1151.177734,216.5315808,718.219443,0.6927027,-0.8450305
Sec61-beta,AICS-10_212_1,766.4654678,1728.025053,485.9301249,1094.115509,0.1023715,-0.3049767
Sec61-beta,AICS-10_212_2,782.3151642,1910.058475,471.6373275,1224.517746,0.3995397,-0.3447087
Sec61-beta,AICS-10_213_2,564.0247106,1068.528029,412.6205552,822.6151357,0.1061058,0.00912723
Sec61-beta,AICS-10_214_3,386.3108402,802.4844131,289.7529706,614.2654894,0.4608463,0.03081748
Sec61-beta,AICS-10_215_1,406.2760157,1234.575707,313.6439336,967.3678018,0.763198,0.3836249
Sec61-beta,AICS-10_216_1,481.034884,1117.335571,354.9222814,858.589991,0.6179382,-0.2060124
Sec61-beta,AICS-10_216_4,532.5974156,1309.640685,395.4187679,1072.742396,0.5823237,-0.4956717
Sec61-beta,AICS-10_216_5,600.6558758,1277.193023,391.0429483,985.2570769,0.3669322,-0.03292244
Sec61-beta,AICS-10_217_1,549.5355032,1441.438053,373.3057835,949.1566703,0.2395846,-0.006746549
Sec61-beta,AICS-10_217_2,472.9059625,1038.733321,320.1385887,692.3306818,0.3909329,0.1121654
Sec61-beta,AICS-10_218_5,1160.224985,2657.783208,733.8528888,1806.675801,0.3020418,-0.09458326
Sec61-beta,AICS-10_219_1,362.5703078,1139.783638,269.919435,773.0691931,0.8526639,-0.03197407
Sec61-beta,AICS-10_219_2,523.5841763,1161.653498,350.5462518,850.4397593,0.4470443,-0.1564425
Sec61-beta,AICS-10_219_3,643.9194248,1396.133771,414.2996463,984.897849,0.347454,-0.0143061
Sec61-beta,AICS-10_219_4,590.8263431,1339.911564,413.5465485,938.0535687,0.6216424,0.1490581
Sec61-beta,AICS-10_220_1,672.047534,1203.998717,477.2123929,902.6626949,-0.01382412,-0.04941767
Sec61-beta,AICS-10_220_2,536.5088214,1132.743108,389.5574329,964.9281596,0.1594544,-0.2925128
Sec61-beta,AICS-10_220_3,529.4002666,1296.001783,389.2808212,1021.605017,0.3216601,-0.3542233
Sec61-beta,AICS-10_221_3,713.5424473,1374.944155,468.3181964,961.7831836,0.4741108,-0.1166817
Sec61-beta,AICS-10_221_4,227.8478886,1932.098397,243.3521089,1010.63387,1,0.05448575
Sec61-beta,AICS-10_221_5,522.7338707,840.7481651,381.3240603,658.6406292,0.08761761,-0.09113169
Sec61-beta,AICS-10_221_6,425.6289711,965.3009293,307.1051885,681.3865139,0.2514708,-0.5892267
Sec61-beta,AICS-10_222_1,564.7389673,1282.975102,358.2297602,846.3576626,0.2434355,-0.3638729
Sec61-beta,AICS-10_223_1,411.5479104,971.4231297,341.2666884,849.7057671,0.4925267,-0.2383126
Sec61-beta,AICS-10_223_3,545.2159507,1135.770196,361.2846668,791.2566,0.3972844,-0.1023424
Sec61-beta,AICS-10_223_4,334.3401619,800.4776918,281.1857743,665.6998452,0.4050549,-0.2014498
Sec61-beta,AICS-10_224_2,550.3858088,977.8854522,440.1959658,835.0154257,0.03975368,-0.009223313
Sec61-beta,AICS-10_225_2,809.1848212,1867.339122,455.8248976,1107.029657,0.2513677,-0.4408525
Sec61-beta,AICS-10_225_5,520.7271494,1219.814402,347.1967826,800.4231043,0.2824204,-0.3261462
Sec61-beta,AICS-10_226_1,442.5670587,1149.817245,310.2190916,851.9009203,0.2703724,-0.006170394
Sec61-beta,AICS-10_226_2,273.2882198,916.8675224,219.3112403,553.1539209,0.4849093,-0.6120013
Sec61-beta,AICS-10_226_5,364.9511635,1008.768552,276.8242314,707.6994831,0.3088213,-0.2776709
Sec61-beta,AICS-10_226_6,355.155643,852.8565168,261.2075818,575.0515996,0.419316,-0.5207066
Sec61-beta,AICS-10_227_1,543.0391684,1040.740042,419.3859434,898.5402874,0.04294385,-0.007869537
Sec61-beta,AICS-10_228_1,594.6017,2011.721013,551.5032783,1112.407577,0.3758569,-0.6621152
Sec61-beta,AICS-10_228_2,506.237942,1636.362109,356.0421653,1153.532975,0.8612986,-0.5823157
Sec61-beta,AICS-10_229_4,611.1996653,1240.425809,420.3177104,909.6049678,0.2737021,-0.2254232
Sec61-beta,AICS-10_230_1,828.43574,1928.186991,518.6790677,1365.568749,0.440461,-0.4506821
Sec61-beta,AICS-10_230_2,613.4444721,1185.734153,390.8857992,787.3146462,0.3771498,-0.306128
Sec61-beta,AICS-10_230_3,577.1534291,1089.071412,413.9541703,905.1700467,0.4443271,-0.3686806
Sec61-beta,AICS-10_231_1,174.2786358,1135.396062,173.1410109,710.7950154,0.7416995,-0.1736364
Sec61-beta,AICS-10_231_2,590.5202331,1332.939059,407.237071,953.0830876,0.3610016,-0.4322924
Sec61-beta,AICS-10_232_1,545.113914,1005.401341,396.2068227,806.4617437,0.3015588,0.03335715
